pos	callable_tn	callable_t
9491	4361	5881
9492	4357	5878
9493	4371	5894
9494	4379	5905
9495	4378	5907
9496	4385	5918
9497	4391	5938
9498	4398	5947
9499	4408	5963
9500	4429	5980
9501	4452	5993
9502	4461	5999
9503	4469	6009
9504	4466	6016
9505	4477	6051
9506	4484	6063
9507	4488	6076
9508	4491	6084
9509	4488	6090
9510	4505	6126
9511	4531	6165
9512	4552	6195
9513	4573	6222
9514	4599	6256
9515	4629	6278
9516	4663	6312
9517	4691	6334
9518	4719	6367
9519	4718	6381
9520	4746	6403
9521	4771	6440
9522	4785	6454
9523	4796	6471
9524	4799	6479
9525	4833	6513
9526	4857	6542
9527	4864	6569
9528	4885	6588
9529	4899	6600
9530	4899	6611
9531	4907	6615
9532	4924	6632
9533	4941	6642
9534	4941	6647
9535	4948	6659
9536	4951	6657
9537	4965	6670
9538	4951	6665
9539	4958	6664
9540	4989	6685
9541	4994	6687
9542	4997	6695
9543	4984	6689
9544	4992	6679
9545	4994	6681
9546	4965	6660
9547	4941	6639
9548	4954	6642
9549	4947	6631
9550	4947	6623
9551	4950	6624
9552	4942	6621
9553	4918	6598
9554	4903	6588
9555	4906	6579
9556	4904	6569
9557	4900	6569
9558	4890	6557
9559	4881	6536
9560	4859	6507
9561	4860	6509
9562	4866	6507
9563	4853	6488
9564	4842	6467
9565	4829	6456
9566	4816	6454
9567	4811	6449
9568	4806	6447
9569	4797	6451
9570	4787	6436
9571	4779	6433
9572	4787	6420
9573	4790	6422
9574	4758	6380
9575	4752	6377
9576	4758	6379
9577	4764	6369
9578	4769	6361
9579	4772	6367
9580	4783	6372
9581	4774	6357
9582	4781	6362
9583	4798	6382
9584	4800	6377
9585	4798	6386
9586	4798	6384
9587	4774	6359
9588	4781	6360
9589	4787	6361
9590	4790	6364
9591	4795	6359
9592	4801	6365
9593	4796	6368
9594	4787	6354
9595	4793	6359
9596	4794	6364
9597	4789	6356
9598	4783	6347
9599	4775	6336
9600	4788	6348
9601	4786	6348
9602	4766	6331
9603	4769	6334
9604	4775	6349
9605	4766	6348
9606	4783	6350
9607	4789	6358
9608	4780	6356
9609	4779	6351
9610	4774	6360
9611	4769	6349
9612	4761	6339
9613	4751	6327
9614	4763	6333
9615	4774	6343
9616	4775	6335
9617	4767	6326
9618	4770	6330
9619	4781	6328
9620	4778	6331
9621	4780	6339
9622	4794	6359
9623	4796	6366
9624	4804	6365
9625	4811	6369
9626	4805	6354
9627	4793	6352
9628	4791	6343
9629	4780	6342
9630	4769	6329
9631	4754	6316
9632	4741	6305
9633	4724	6290
9634	4713	6283
9635	4692	6257
9636	4691	6244
9637	4691	6240
9638	4691	6231
9639	4683	6223
9640	4672	6209
9641	4666	6199
9642	4661	6174
9643	4649	6151
9644	4636	6136
9645	4619	6111
9646	4627	6109
9647	4617	6103
9648	4605	6089
9649	4598	6084
9650	4594	6076
9651	4589	6054
9652	4562	6032
9653	4553	6018
9654	4543	6001
9655	4528	5981
9656	4518	5966
9657	4505	5945
9658	4492	5919
9659	4468	5887
9660	4469	5883
9661	4454	5862
9662	4442	5841
9663	4435	5821
9664	4426	5816
9665	4421	5794
9666	4413	5775
9667	4405	5758
9668	4405	5741
9669	4397	5721
9670	4393	5702
9671	4374	5682
9672	4369	5672
9673	4352	5650
9674	4344	5640
9675	4342	5635
9676	4324	5633
9677	4329	5615
9678	4323	5596
9679	4320	5578
9680	4318	5576
9681	4318	5558
9682	4310	5554
9683	4311	5545
9684	4306	5537
9685	4301	5527
9686	4298	5520
9687	4292	5511
9688	4290	5507
9689	4285	5492
9690	4294	5497
9691	4298	5504
9692	4291	5490
9693	4290	5493
9694	4283	5486
9695	4278	5477
9696	4277	5481
9697	4283	5501
9698	4270	5475
9699	4267	5462
9700	4271	5455
9701	4270	5461
9702	4257	5458
9703	4263	5475
9704	4278	5489
9705	4289	5504
9706	4283	5519
9707	4281	5524
9708	4303	5542
9709	4308	5562
9710	4326	5573
9711	4355	5597
9712	4352	5593
9713	4365	5600
9714	4359	5608
9715	4376	5621
9716	4390	5638
9717	4397	5654
9718	4393	5655
9719	4402	5677
9720	4408	5694
9721	4420	5709
9722	4430	5716
9723	4444	5735
9724	4453	5756
9725	4471	5779
9726	4482	5792
9727	4508	5824
9728	4524	5847
9729	4528	5853
9730	4551	5876
9731	4569	5903
9732	4579	5924
9733	4584	5938
9734	4602	5965
9735	4641	6000
9736	4660	6023
9737	4670	6031
9738	4668	6033
9739	4685	6054
9740	4688	6063
9741	4700	6078
9742	4711	6103
9743	4708	6124
9744	4718	6140
9745	4721	6147
9746	4730	6167
9747	4741	6186
9748	4751	6198
9749	4760	6209
9750	4761	6210
9751	4775	6218
9752	4786	6232
9753	4804	6248
9754	4812	6260
9755	4823	6275
9756	4838	6300
9757	4847	6313
9758	4865	6320
9759	4869	6339
9760	4885	6350
9761	4885	6363
9762	4893	6369
9763	4891	6359
9764	4891	6357
9765	4896	6368
9766	4898	6368
9767	4907	6369
9768	4904	6369
9769	4895	6361
9770	4894	6365
9771	4891	6372
9772	4897	6378
9773	4892	6373
9774	4894	6379
9775	4908	6402
9776	4915	6416
9777	4905	6412
9778	4920	6424
9779	4926	6432
9780	4931	6434
9781	4935	6443
9782	4950	6443
9783	4948	6440
9784	4952	6440
9785	4938	6422
9786	4932	6407
9787	4932	6403
9788	4947	6414
9789	4952	6416
9790	4955	6416
9791	4959	6430
9792	4970	6437
9793	4967	6437
9794	4959	6424
9795	4964	6437
9796	4958	6430
9797	4959	6434
9798	4961	6438
9799	4966	6438
9800	4962	6432
9801	4963	6430
9802	4961	6436
9803	4953	6437
9804	4946	6435
9805	4959	6437
9806	4964	6435
9807	4962	6435
9808	4972	6432
9809	4971	6436
9810	4978	6418
9811	4963	6404
9812	4976	6414
9813	4978	6424
9814	4982	6419
9815	4987	6419
9816	4979	6418
9817	4967	6415
9818	4971	6403
9819	4960	6405
9820	4967	6415
9821	4966	6415
9822	4966	6414
9823	4960	6412
9824	4959	6428
9825	4963	6426
9826	4973	6432
9827	4960	6418
9828	4956	6417
9829	4965	6418
9830	4963	6426
9831	4970	6428
9832	4965	6431
9833	4957	6416
9834	4959	6400
9835	4949	6403
9836	4946	6397
9837	4944	6394
9838	4951	6407
9839	4951	6401
9840	4960	6412
9841	4970	6423
9842	4962	6413
9843	4960	6398
9844	4962	6407
9845	4961	6401
9846	4955	6393
9847	4957	6390
9848	4961	6398
9849	4963	6402
9850	4962	6404
9851	4966	6413
9852	4958	6414
9853	4964	6412
9854	4972	6415
9855	4967	6413
9856	4964	6423
9857	4966	6416
9858	4953	6396
9859	4947	6387
9860	4949	6382
9861	4942	6377
9862	4944	6361
9863	4938	6362
9864	4935	6353
9865	4936	6358
9866	4942	6362
9867	4929	6329
9868	4920	6324
9869	4933	6326
9870	4936	6335
9871	4927	6332
9872	4930	6338
9873	4933	6331
9874	4929	6315
9875	4934	6315
9876	4938	6330
9877	4942	6339
9878	4933	6338
9879	4936	6330
9880	4933	6323
9881	4930	6318
9882	4928	6307
9883	4935	6319
9884	4933	6313
9885	4926	6307
9886	4928	6305
9887	4925	6293
9888	4911	6285
9889	4909	6283
9890	4901	6276
9891	4908	6271
9892	4912	6269
9893	4903	6262
9894	4904	6263
9895	4901	6266
9896	4891	6260
9897	4882	6258
9898	4881	6255
9899	4881	6251
9900	4877	6248
9901	4870	6237
9902	4866	6226
9903	4871	6220
9904	4869	6225
9905	4863	6213
9906	4853	6200
9907	4860	6202
9908	4854	6193
9909	4855	6188
9910	4840	6183
9911	4832	6187
9912	4830	6186
9913	4835	6190
9914	4839	6184
9915	4834	6180
9916	4851	6185
9917	4834	6170
9918	4826	6173
9919	4820	6172
9920	4823	6170
9921	4826	6179
9922	4831	6196
9923	4832	6194
9924	4805	6171
9925	4797	6160
9926	4801	6154
9927	4801	6149
9928	4802	6157
9929	4798	6157
9930	4773	6135
9931	4761	6130
9932	4761	6132
9933	4766	6133
9934	4747	6113
9935	4743	6115
9936	4747	6112
9937	4745	6102
9938	4747	6103
9939	4734	6089
9940	4742	6082
9941	4733	6072
9942	4725	6059
9943	4715	6059
9944	4707	6051
9945	4708	6053
9946	4704	6046
9947	4696	6031
9948	4685	6020
9949	4676	6019
9950	4657	6002
9951	4643	5991
9952	4633	5977
9953	4626	5970
9954	4627	5971
9955	4624	5970
9956	4628	5972
9957	4629	5969
9958	4621	5967
9959	4608	5950
9960	4602	5934
9961	4601	5937
9962	4595	5941
9963	4591	5931
9964	4576	5911
9965	4578	5905
9966	4570	5891
9967	4567	5881
9968	4567	5888
9969	4551	5887
9970	4551	5888
9971	4546	5888
9972	4541	5875
9973	4540	5868
9974	4534	5865
9975	4535	5861
9976	4525	5842
9977	4522	5833
9978	4506	5821
9979	4500	5817
9980	4485	5814
9981	4483	5809
9982	4476	5806
9983	4469	5795
9984	4456	5776
9985	4452	5772
9986	4444	5761
9987	4449	5763
9988	4434	5743
9989	4422	5732
9990	4412	5727
9991	4400	5725
9992	4402	5725
9993	4385	5715
9994	4381	5711
9995	4376	5705
9996	4368	5692
9997	4367	5689
9998	4354	5672
9999	4337	5655
10000	4336	5644
10001	4333	5649
10002	4335	5640
10003	4337	5639
10004	4325	5628
10005	4330	5627
10006	4324	5623
10007	4315	5626
10008	4318	5627
10009	4313	5619
10010	4304	5611
10011	4300	5595
10012	4286	5586
10013	4284	5586
10014	4276	5591
10015	4279	5591
10016	4265	5577
10017	4259	5568
10018	4263	5567
10019	4269	5558
10020	4273	5559
10021	4260	5553
10022	4267	5562
10023	4271	5559
10024	4262	5545
10025	4264	5543
10026	4261	5549
10027	4246	5546
10028	4240	5528
10029	4247	5531
10030	4235	5529
10031	4235	5533
10032	4222	5527
10033	4219	5515
10034	4208	5511
10035	4208	5520
10036	4190	5511
10037	4171	5500
10038	4154	5487
10039	4149	5474
10040	4148	5473
10041	4132	5459
10042	4134	5458
10043	4140	5454
10044	4135	5449
10045	4112	5439
10046	4105	5435
10047	4109	5436
10048	4111	5434
10049	4104	5416
10050	4092	5403
10051	4083	5395
10052	4082	5400
10053	4064	5388
10054	4054	5376
10055	4050	5364
10056	4048	5363
10057	4044	5362
10058	4043	5363
10059	4035	5352
10060	4034	5348
10061	4029	5335
10062	4019	5331
10063	4027	5339
10064	4031	5344
10065	4020	5338
10066	4022	5343
10067	4019	5345
10068	4030	5356
10069	4040	5367
10070	4029	5359
10071	4019	5350
10072	4021	5356
10073	4009	5348
10074	4018	5356
10075	4015	5355
10076	4003	5357
10077	4007	5358
10078	4003	5364
10079	4007	5362
10080	4007	5369
10081	4006	5380
10082	4014	5400
10083	4004	5395
10084	4011	5394
10085	4008	5409
10086	4000	5406
10087	4007	5416
10088	4004	5420
10089	4009	5420
10090	4022	5444
10091	4051	5461
10092	4065	5474
10093	4064	5486
10094	4067	5485
10095	4070	5484
10096	4079	5480
10097	4060	5470
10098	4064	5477
10099	4075	5503
10100	4089	5516
10101	4088	5522
10102	4068	5510
10103	4069	5504
10104	4060	5503
10105	4049	5501
10106	4047	5497
10107	4049	5493
10108	4050	5501
10109	4052	5507
10110	4056	5514
10111	4064	5527
10112	4061	5519
10113	4056	5515
10114	4055	5511
10115	4057	5520
10116	4050	5517
10117	4052	5530
10118	4055	5520
10119	4059	5532
10120	4073	5537
10121	4065	5543
10122	4067	5539
10123	4060	5550
10124	4069	5565
10125	4068	5564
10126	4079	5572
10127	4091	5587
10128	4092	5604
10129	4088	5603
10130	4098	5634
10131	4103	5652
10132	4126	5670
10133	4127	5680
10134	4136	5703
10135	4136	5710
10136	4138	5718
10137	4147	5720
10138	4142	5721
10139	4143	5734
10140	4116	5724
10141	4111	5721
10142	4119	5735
10143	4106	5715
10144	4122	5722
10145	4136	5733
10146	4125	5729
10147	4124	5720
10148	4131	5739
10149	4137	5750
10150	4132	5752
10151	4129	5758
10152	4136	5762
10153	4146	5774
10154	4153	5775
10155	4159	5775
10156	4159	5783
10157	4151	5790
10158	4149	5781
10159	4150	5779
10160	4144	5771
10161	4135	5782
10162	4136	5792
10163	4139	5795
10164	4134	5784
10165	4134	5779
10166	4137	5773
10167	4120	5763
10168	4112	5747
10169	4102	5753
10170	4088	5749
10171	4093	5756
10172	4091	5747
10173	4088	5747
10174	4097	5742
10175	4105	5759
10176	4094	5742
10177	4100	5749
10178	4110	5751
10179	4098	5739
10180	4087	5726
10181	4078	5706
10182	4076	5706
10183	4086	5721
10184	4090	5727
10185	4081	5711
10186	4079	5711
10187	4080	5720
10188	4073	5724
10189	4079	5730
10190	4077	5739
10191	4077	5746
10192	4096	5769
10193	4101	5763
10194	4115	5781
10195	4116	5778
10196	4090	5750
10197	4096	5757
10198	4100	5781
10199	4105	5785
10200	4094	5756
10201	4106	5771
10202	4115	5790
10203	4139	5798
10204	4151	5818
10205	4157	5813
10206	4153	5810
10207	4143	5817
10208	4133	5813
10209	4136	5808
10210	4140	5814
10211	4132	5802
10212	4133	5809
10213	4137	5812
10214	4134	5802
10215	4131	5789
10216	4129	5777
10217	4131	5778
10218	4130	5773
10219	4131	5774
10220	4133	5773
10221	4130	5750
10222	4131	5742
10223	4135	5741
10224	4116	5716
10225	4121	5728
10226	4128	5721
10227	4128	5728
10228	4129	5728
10229	4111	5715
10230	4111	5718
10231	4109	5716
10232	4105	5715
10233	4114	5723
10234	4115	5735
10235	4110	5734
10236	4120	5726
10237	4122	5718
10238	4122	5720
10239	4128	5729
10240	4127	5725
10241	4127	5718
10242	4111	5698
10243	4105	5687
10244	4101	5696
10245	4095	5673
10246	4082	5649
10247	4080	5647
10248	4071	5646
10249	4079	5645
10250	4072	5652
10251	4076	5646
10252	4088	5662
10253	4085	5671
10254	4081	5657
10255	4084	5647
10256	4083	5645
10257	4080	5646
10258	4091	5649
10259	4084	5648
10260	4098	5670
10261	4102	5677
10262	4088	5675
10263	4091	5687
10264	4092	5684
10265	4099	5687
10266	4117	5690
10267	4135	5709
10268	4142	5712
10269	4139	5707
10270	4148	5717
10271	4152	5727
10272	4161	5718
10273	4151	5713
10274	4157	5709
10275	4153	5707
10276	4157	5699
10277	4168	5715
10278	4169	5703
10279	4173	5708
10280	4182	5712
10281	4184	5720
10282	4185	5718
10283	4184	5723
10284	4190	5726
10285	4201	5732
10286	4203	5738
10287	4203	5730
10288	4211	5735
10289	4210	5735
10290	4222	5738
10291	4227	5745
10292	4231	5758
10293	4234	5772
10294	4242	5780
10295	4254	5780
10296	4275	5800
10297	4279	5802
10298	4286	5804
10299	4288	5811
10300	4284	5813
10301	4268	5798
10302	4263	5798
10303	4251	5780
10304	4256	5775
10305	4246	5780
10306	4402	5907
10307	4409	5917
10308	4423	5925
10309	4421	5919
10310	4418	5905
10311	4423	5907
10312	4435	5917
10313	4424	5923
10314	4434	5931
10315	4437	5938
10316	4439	5948
10317	4437	5952
10318	4445	5960
10319	4441	5952
10320	4443	5960
10321	4441	5948
10322	4451	5959
10323	4456	5956
10324	4466	5961
10325	4470	5970
10326	4480	5975
10327	4475	5978
10328	4474	5984
10329	4479	5984
10330	4482	5986
10331	4482	5981
10332	4481	5985
10333	4471	5959
10334	4456	5947
10335	4453	5935
10336	4452	5928
10337	4439	5923
10338	4435	5924
10339	4428	5911
10340	4425	5914
10341	4414	5894
10342	4413	5888
10343	4415	5873
10344	4412	5860
10345	4407	5847
10346	4406	5843
10347	4391	5832
10348	4385	5835
10349	4382	5832
10350	4386	5846
10351	4377	5832
10352	4353	5814
10353	4364	5821
10354	4365	5823
10355	4370	5819
10356	4377	5822
10357	4357	5790
10358	4346	5768
10359	4341	5765
10360	4336	5759
10361	4345	5760
10362	4354	5770
10363	4342	5764
10364	4334	5756
10365	4324	5743
10366	4312	5740
10367	4309	5728
10368	4295	5723
10369	4297	5705
10370	4282	5689
10371	4282	5688
10372	4276	5679
10373	4268	5673
10374	4260	5668
10375	4251	5659
10376	4255	5650
10377	4253	5653
10378	4246	5652
10379	4240	5642
10380	4240	5634
10381	4236	5631
10382	4230	5624
10383	4236	5621
10384	4241	5612
10385	4233	5604
10386	4217	5589
10387	4215	5579
10388	4210	5575
10389	4199	5561
10390	4190	5542
10391	4174	5520
10392	4158	5508
10393	4162	5500
10394	4172	5501
10395	4158	5495
10396	4154	5485
10397	4139	5468
10398	4142	5464
10399	4141	5454
10400	4126	5445
10401	4135	5448
10402	4136	5455
10403	4133	5456
10404	4132	5450
10405	4128	5446
10406	4108	5433
10407	4103	5425
10408	4100	5417
10409	4089	5410
10410	4091	5406
10411	4082	5395
10412	4080	5392
10413	4069	5378
10414	4050	5364
10415	4045	5361
10416	4033	5347
10417	4034	5341
10418	4027	5335
10419	4031	5339
10420	4036	5343
10421	4033	5346
10422	4027	5339
10423	4020	5341
10424	4015	5338
10425	4008	5329
10426	4006	5324
10427	3992	5313
10428	4001	5315
10429	3998	5307
10430	3996	5308
10431	3992	5302
10432	3988	5310
10433	3994	5313
10434	3983	5305
10435	3990	5314
10436	3986	5299
10437	3996	5309
10438	3992	5311
10439	4001	5313
10440	3993	5306
10441	4004	5316
10442	3995	5306
10443	3997	5300
10444	3984	5291
10445	3968	5282
10446	3975	5275
10447	3980	5286
10448	3979	5289
10449	3978	5282
10450	3973	5280
10451	3962	5271
10452	3956	5265
10453	3951	5259
10454	3950	5251
10455	3946	5246
10456	3937	5240
10457	3943	5245
10458	3962	5263
10459	3964	5270
10460	3964	5267
10461	3958	5274
10462	3955	5278
10463	3970	5289
10464	3973	5287
10465	3980	5296
10466	3992	5303
10467	4004	5311
10468	4019	5318
10469	4019	5326
10470	4029	5339
10471	4025	5340
10472	4031	5341
10473	4030	5342
10474	4028	5341
10475	4025	5340
10476	4020	5320
10477	4024	5315
10478	4030	5316
10479	4026	5310
10480	4011	5299
10481	4017	5307
10482	4021	5316
10483	4015	5316
10484	4023	5330
10485	4023	5338
10486	4023	5342
10487	4032	5342
10488	4030	5346
10489	4030	5340
10490	4035	5355
10491	4048	5365
10492	4051	5369
10493	4063	5381
10494	4051	5370
10495	4067	5378
10496	4072	5381
10497	4086	5388
10498	4105	5411
10499	4112	5416
10500	4124	5419
10501	4138	5428
10502	4125	5415
10503	4139	5428
10504	4141	5426
10505	4142	5435
10506	4142	5448
10507	4146	5458
10508	4150	5473
10509	4158	5479
10510	4161	5489
10511	4169	5493
10512	4168	5495
10513	4167	5486
10514	4176	5491
10515	4186	5495
10516	4182	5505
10517	4196	5513
10518	4209	5523
10519	4217	5531
10520	4206	5526
10521	4211	5532
10522	4216	5537
10523	4222	5542
10524	4234	5554
10525	4236	5565
10526	4234	5560
10527	4237	5570
10528	4234	5567
10529	4230	5570
10530	4238	5580
10531	4246	5587
10532	4256	5600
10533	4266	5610
10534	4275	5616
10535	4281	5622
10536	4280	5621
10537	4282	5624
10538	4303	5650
10539	4312	5659
10540	4314	5672
10541	4319	5669
10542	4332	5679
10543	4341	5684
10544	4345	5694
10545	4350	5699
10546	4359	5712
10547	4350	5698
10548	4351	5699
10549	4353	5702
10550	4351	5713
10551	4357	5729
10552	4367	5734
10553	4371	5751
10554	4383	5762
10555	4395	5776
10556	4395	5772
10557	4398	5776
10558	4391	5777
10559	4391	5774
10560	4403	5780
10561	4398	5779
10562	4411	5790
10563	4410	5797
10564	4409	5814
10565	4411	5816
10566	4423	5834
10567	4426	5840
10568	4431	5837
10569	4435	5846
10570	4443	5852
10571	4451	5846
10572	4446	5844
10573	4441	5840
10574	4447	5849
10575	4441	5854
10576	4445	5868
10577	4438	5862
10578	4442	5858
10579	4450	5852
10580	4448	5847
10581	4443	5860
10582	4448	5868
10583	4457	5871
10584	4456	5873
10585	4473	5894
10586	4482	5911
10587	4496	5929
10588	4496	5933
10589	4504	5936
10590	4500	5937
10591	4500	5941
10592	4507	5960
10593	4509	5962
10594	4517	5971
10595	4536	5986
10596	4529	5980
10597	4524	5977
10598	4525	5984
10599	4531	5996
10600	4539	6008
10601	4533	6021
10602	4540	6027
10603	4546	6044
10604	4555	6047
10605	4571	6065
10606	4567	6070
10607	4573	6071
10608	4585	6083
10609	4581	6082
10610	4588	6084
10611	4606	6099
10612	4608	6093
10613	4609	6095
10614	4614	6106
10615	4616	6113
10616	4618	6119
10617	4621	6126
10618	4632	6139
10619	4630	6141
10620	4640	6158
10621	4643	6173
10622	4650	6183
10623	4665	6190
10624	4673	6197
10625	4681	6200
10626	4696	6218
10627	4700	6225
10628	4709	6234
10629	4715	6229
10630	4727	6237
10631	4729	6242
10632	4736	6251
10633	4737	6255
10634	4729	6258
10635	4730	6273
10636	4734	6284
10637	4743	6286
10638	4728	6268
10639	4735	6273
10640	4736	6269
10641	4730	6260
10642	4731	6275
10643	4729	6275
10644	4737	6290
10645	4743	6287
10646	4748	6282
10647	4754	6289
10648	4766	6302
10649	4754	6299
10650	4750	6291
10651	4753	6294
10652	4755	6287
10653	4753	6289
10654	4763	6306
10655	4767	6310
10656	4764	6311
10657	4766	6311
10658	4763	6309
10659	4770	6329
10660	4781	6334
10661	4773	6331
10662	4774	6324
10663	4773	6304
10664	4770	6309
10665	4768	6313
10666	4755	6306
10667	4749	6295
10668	4751	6294
10669	4763	6299
10670	4775	6307
10671	4773	6304
10672	4780	6311
10673	4796	6330
10674	4788	6320
10675	4775	6308
10676	4772	6315
10677	4777	6313
10678	4774	6301
10679	4771	6300
10680	4777	6308
10681	4767	6302
10682	4772	6294
10683	4784	6293
10684	4785	6288
10685	4774	6274
10686	4780	6276
10687	4765	6264
10688	4750	6260
10689	4736	6248
10690	4727	6234
10691	4730	6241
10692	4729	6242
10693	4719	6236
10694	4704	6222
10695	4705	6212
10696	4702	6216
10697	4715	6220
10698	4728	6238
10699	4713	6239
10700	4718	6233
10701	4725	6230
10702	4715	6222
10703	4700	6197
10704	4698	6193
10705	4702	6194
10706	4704	6198
10707	4696	6190
10708	4681	6179
10709	4679	6166
10710	4684	6163
10711	4683	6161
10712	4672	6149
10713	4675	6152
10714	4677	6153
10715	4676	6151
10716	4664	6143
10717	4662	6147
10718	4657	6140
10719	4657	6150
10720	4659	6156
10721	4646	6147
10722	4652	6146
10723	4644	6129
10724	4636	6123
10725	4620	6110
10726	4607	6108
10727	4598	6111
10728	4590	6106
10729	4587	6090
10730	4585	6085
10731	4584	6077
10732	4579	6070
10733	4578	6063
10734	4571	6053
10735	4566	6053
10736	4555	6029
10737	4550	6029
10738	4559	6035
10739	4555	6036
10740	4551	6028
10741	4548	6017
10742	4544	5997
10743	4549	5978
10744	4535	5972
10745	4531	5972
10746	4534	5965
10747	4540	5964
10748	4526	5958
10749	4521	5957
10750	4523	5953
10751	4525	5954
10752	4523	5937
10753	4512	5927
10754	4507	5937
10755	4511	5943
10756	4518	5950
10757	4511	5955
10758	4508	5952
10759	4517	5963
10760	4508	5947
10761	4511	5942
10762	4510	5934
10763	4501	5921
10764	4503	5915
10765	4499	5917
10766	4494	5918
10767	4495	5916
10768	4510	5921
10769	4495	5921
10770	4490	5912
10771	4480	5895
10772	4469	5884
10773	4483	5888
10774	4469	5876
10775	4477	5884
10776	4489	5888
10777	4485	5892
10778	4485	5905
10779	4500	5915
10780	4490	5915
10781	4488	5911
10782	4496	5908
10783	4491	5897
10784	4495	5899
10785	4488	5895
10786	4494	5906
10787	4493	5905
10788	4497	5905
10789	4490	5902
10790	4486	5896
10791	4484	5896
10792	4483	5910
10793	4476	5913
10794	4487	5922
10795	4487	5923
10796	4488	5926
10797	4493	5937
10798	4491	5933
10799	4504	5937
10800	4503	5937
10801	4499	5929
10802	4508	5951
10803	4495	5946
10804	4488	5945
10805	4486	5942
10806	4478	5945
10807	4476	5950
10808	4476	5958
10809	4470	5950
10810	4465	5946
10811	4456	5938
10812	4455	5944
10813	4458	5944
10814	4460	5953
10815	4475	5948
10816	4476	5954
10817	4478	5958
10818	4464	5942
10819	4466	5955
10820	4470	5966
10821	4478	5968
10822	4475	5964
10823	4469	5960
10824	4469	5956
10825	4462	5954
10826	4455	5958
10827	4448	5955
10828	4458	5951
10829	4447	5932
10830	4444	5938
10831	4457	5947
10832	4467	5956
10833	4471	5974
10834	4485	6001
10835	4482	5995
10836	4500	6021
10837	4516	6049
10838	4524	6046
10839	4535	6062
10840	4532	6076
10841	4546	6086
10842	4541	6094
10843	4550	6095
10844	4555	6096
10845	4567	6118
10846	4572	6130
10847	4574	6135
10848	4583	6130
10849	4588	6127
10850	4578	6121
10851	4575	6116
10852	4577	6115
10853	4577	6109
10854	4566	6095
10855	4553	6095
10856	4563	6107
10857	4585	6118
10858	4587	6127
10859	4579	6121
10860	4581	6120
10861	4596	6130
10862	4586	6124
10863	4599	6123
10864	4594	6126
10865	4593	6119
10866	4588	6115
10867	4589	6117
10868	4582	6113
10869	4593	6113
10870	4607	6128
10871	4610	6127
10872	4611	6129
10873	4610	6125
10874	4603	6134
10875	4594	6120
10876	4575	6108
10877	4582	6107
10878	4588	6115
